,is_goal,x,y,shot_body_part,shot_type,play_pattern
452270,0,116.5,35.8,Left Foot,Open Play,Regular Play
452271,0,97.0,25.2,Right Foot,Open Play,From Free Kick
452272,1,115.5,43.8,Left Foot,Open Play,From Free Kick
452273,0,88.3,54.3,Left Foot,Free Kick,From Free Kick
452274,0,96.3,37.5,Left Foot,Open Play,From Keeper
452275,0,95.6,36.1,Right Foot,Open Play,From Corner
452276,0,114.3,44.8,Head,Open Play,From Corner
452277,0,107.2,60.0,Left Foot,Open Play,From Corner
452278,0,107.6,31.9,Right Foot,Open Play,From Throw In
452279,0,103.9,53.8,Right Foot,Open Play,Regular Play
452280,0,100.2,40.1,Right Foot,Open Play,From Corner
452281,0,100.4,36.1,Right Foot,Open Play,Regular Play
452282,0,88.4,25.7,Right Foot,Open Play,From Throw In
455572,0,114.5,36.3,Right Foot,Open Play,From Free Kick
455573,0,116.2,29.8,Left Foot,Open Play,From Free Kick
455574,0,93.8,40.3,Left Foot,Open Play,From Corner
455575,0,101.7,55.6,Left Foot,Open Play,From Goal Kick
455576,0,108.0,46.1,Left Foot,Open Play,Regular Play
455577,0,97.2,53.2,Right Foot,Open Play,Regular Play
455578,0,97.3,40.3,Left Foot,Free Kick,From Free Kick
455579,0,97.8,35.5,Left Foot,Open Play,Regular Play
455580,0,84.2,33.5,Left Foot,Open Play,From Free Kick
455581,0,112.6,45.7,Head,Open Play,From Throw In
455582,0,97.9,24.9,Right Foot,Open Play,Regular Play
455583,0,113.3,49.8,Head,Open Play,From Corner
455584,0,111.1,46.1,Left Foot,Open Play,From Free Kick
455585,0,114.0,30.4,Head,Open Play,From Free Kick
455586,0,111.7,32.8,Head,Open Play,From Corner
455587,0,116.4,25.5,Left Foot,Open Play,From Free Kick
455588,1,109.2,43.7,Left Foot,Open Play,From Counter
455589,0,95.1,43.4,Left Foot,Open Play,From Free Kick
455590,0,113.0,41.1,Head,Open Play,From Free Kick
455591,0,107.9,57.6,Right Foot,Open Play,Regular Play
455592,0,108.4,40.9,Right Foot,Open Play,From Free Kick
455593,0,107.6,37.0,Head,Open Play,From Corner
458298,0,106.0,51.7,Right Foot,Open Play,From Corner
458299,0,107.4,31.8,Left Foot,Open Play,From Throw In
458300,0,92.6,42.9,Right Foot,Open Play,From Throw In
458301,0,105.2,41.0,Right Foot,Open Play,Regular Play
458302,0,103.7,42.3,Right Foot,Open Play,From Corner
458303,0,91.8,44.6,Left Foot,Open Play,From Corner
458304,0,109.7,30.1,Head,Open Play,From Free Kick
458305,0,109.0,38.2,Right Foot,Open Play,From Corner
458306,0,94.2,23.4,Right Foot,Open Play,Regular Play
458307,0,107.9,28.0,Left Foot,Open Play,From Throw In
458308,0,109.8,51.5,Right Foot,Open Play,Regular Play
458309,0,95.4,60.0,Right Foot,Open Play,From Counter
458310,0,99.7,19.3,Right Foot,Open Play,From Counter
458311,0,103.1,30.0,Right Foot,Open Play,From Counter
458312,0,100.2,28.2,Left Foot,Open Play,From Counter
458313,0,90.7,23.5,Right Foot,Open Play,From Free Kick
458314,0,106.5,27.4,Left Foot,Open Play,Regular Play
458315,0,91.6,34.9,Left Foot,Open Play,From Corner
458316,0,108.9,41.9,Head,Open Play,From Free Kick
458317,0,111.6,25.9,Left Foot,Open Play,From Corner
458318,0,96.6,57.0,Left Foot,Free Kick,From Free Kick
458319,0,83.6,44.0,Right Foot,Open Play,From Free Kick
461835,0,91.0,39.2,Right Foot,Open Play,From Throw In
461836,1,98.3,45.4,Left Foot,Free Kick,From Free Kick
461837,1,107.5,45.0,Left Foot,Open Play,From Free Kick
461838,0,86.9,46.9,Right Foot,Open Play,From Goal Kick
461839,1,100.3,36.5,Right Foot,Open Play,Regular Play
461840,1,116.9,42.1,Right Foot,Open Play,From Free Kick
461841,0,110.2,50.0,Right Foot,Open Play,From Free Kick
461842,0,109.0,28.2,Left Foot,Open Play,From Corner
461843,0,101.6,20.3,Right Foot,Open Play,From Throw In
461844,0,103.5,50.7,Right Foot,Open Play,Regular Play
461845,0,102.8,17.4,Right Foot,Open Play,From Free Kick
461846,0,91.2,55.6,Right Foot,Open Play,From Throw In
461847,0,92.6,43.5,Right Foot,Open Play,Regular Play
461848,0,92.4,55.0,Right Foot,Open Play,From Throw In
461849,0,104.0,24.0,Right Foot,Open Play,From Goal Kick
461850,0,109.1,16.4,Right Foot,Free Kick,From Free Kick
461851,0,110.6,36.3,Head,Open Play,Regular Play
461852,0,108.1,48.7,Right Foot,Open Play,From Counter
461853,0,92.5,43.1,Left Foot,Open Play,From Throw In
461854,0,84.4,43.1,Left Foot,Open Play,From Throw In
461855,0,110.2,52.5,Right Foot,Open Play,From Keeper
465211,0,104.2,56.4,Right Foot,Open Play,From Free Kick
465212,0,98.9,49.0,Right Foot,Open Play,From Throw In
465213,0,107.2,46.0,Right Foot,Open Play,From Corner
465214,0,115.9,45.3,Head,Open Play,From Corner
465215,0,110.7,31.3,Head,Open Play,From Corner
465216,0,111.7,47.2,Right Foot,Open Play,From Throw In
465217,0,102.5,40.9,Right Foot,Open Play,From Throw In
465218,0,101.1,28.1,Right Foot,Open Play,Regular Play
465219,0,110.2,28.4,Head,Open Play,From Corner
465220,0,102.1,28.5,Left Foot,Open Play,Regular Play
465221,0,95.2,37.1,Right Foot,Open Play,Regular Play
465223,0,104.3,38.4,Left Foot,Open Play,Regular Play
465224,0,95.1,40.1,Right Foot,Open Play,From Free Kick
465225,0,92.5,46.0,Right Foot,Open Play,From Throw In
465226,0,95.4,34.7,Right Foot,Open Play,From Corner
465227,0,100.4,43.0,Right Foot,Open Play,From Keeper
465228,0,97.8,59.4,Left Foot,Open Play,From Throw In
465229,0,114.3,36.2,Head,Open Play,From Corner
465230,1,114.1,36.6,Head,Open Play,From Corner
465231,0,86.2,38.6,Right Foot,Open Play,From Throw In
465232,0,94.7,31.9,Left Foot,Open Play,From Throw In
465233,0,91.0,38.8,Left Foot,Open Play,From Goal Kick
465234,0,113.5,36.8,Head,Open Play,From Corner
465235,0,103.4,26.5,Right Foot,Open Play,From Throw In
465236,0,97.3,66.5,Left Foot,Free Kick,From Free Kick
465237,0,105.1,53.6,Right Foot,Open Play,From Goal Kick
468122,0,101.2,22.2,Right Foot,Open Play,From Corner
468123,0,112.3,45.5,Head,Open Play,Regular Play
468124,0,115.5,40.5,Right Foot,Open Play,From Corner
468125,0,117.0,54.1,Right Foot,Open Play,From Corner
468126,0,103.7,40.4,Right Foot,Open Play,Regular Play
468127,0,88.2,45.2,Right Foot,Open Play,Regular Play
468128,0,99.5,36.4,Right Foot,Open Play,From Free Kick
468129,1,118.1,39.9,Right Foot,Open Play,From Free Kick
468130,0,95.5,43.8,Right Foot,Open Play,From Throw In
468131,0,91.1,35.0,Right Foot,Free Kick,From Free Kick
468132,0,104.2,39.4,Right Foot,Open Play,From Free Kick
468134,0,112.6,43.6,Right Foot,Open Play,Other
468135,0,110.6,48.3,Head,Open Play,From Free Kick
468136,0,90.4,53.6,Right Foot,Open Play,From Throw In
468137,0,96.6,49.5,Right Foot,Open Play,From Counter
468138,1,105.8,44.0,Right Foot,Open Play,From Free Kick
468139,0,93.1,42.7,Right Foot,Open Play,From Free Kick
468140,0,97.0,5.5,Left Foot,Open Play,From Free Kick
468141,0,90.2,39.9,Right Foot,Free Kick,From Free Kick
471840,0,88.9,24.1,Right Foot,Open Play,Regular Play
471841,0,89.7,32.8,Left Foot,Open Play,Regular Play
471842,0,107.3,45.8,Head,Open Play,From Corner
471843,0,97.4,35.2,Left Foot,Open Play,Regular Play
471844,0,97.8,31.9,Right Foot,Open Play,Regular Play
471845,1,117.3,43.3,Left Foot,Open Play,From Corner
471846,0,96.4,30.8,Left Foot,Open Play,Regular Play
471847,0,92.6,38.0,Right Foot,Free Kick,From Free Kick
471848,0,100.6,50.0,Right Foot,Open Play,From Throw In
471849,1,116.4,35.1,Head,Open Play,From Corner
471850,0,101.7,34.4,Right Foot,Open Play,Regular Play
471851,0,95.5,49.5,Left Foot,Open Play,Regular Play
471852,0,95.6,46.7,Right Foot,Free Kick,From Free Kick
471853,0,109.2,28.8,Head,Open Play,From Corner
471854,1,96.7,37.7,Left Foot,Open Play,From Throw In
471855,0,100.5,19.6,Right Foot,Open Play,Regular Play
471856,0,108.8,47.8,Head,Open Play,From Free Kick
471857,0,93.5,33.3,Right Foot,Free Kick,From Free Kick
474914,0,99.0,40.6,Right Foot,Open Play,From Free Kick
474915,1,107.2,30.2,Left Foot,Open Play,Regular Play
474916,0,107.9,27.9,Right Foot,Open Play,From Free Kick
474917,0,107.7,32.3,Left Foot,Open Play,Regular Play
474918,0,88.7,46.4,Right Foot,Open Play,From Free Kick
474919,0,115.3,37.8,Head,Open Play,From Corner
474920,0,91.8,44.2,Left Foot,Free Kick,From Free Kick
474921,0,95.2,39.3,Left Foot,Open Play,Regular Play
474922,0,109.2,45.1,Head,Open Play,From Free Kick
474923,0,100.5,43.1,Left Foot,Open Play,From Free Kick
474924,0,95.4,32.3,Right Foot,Open Play,From Throw In
474925,0,92.6,20.1,Right Foot,Open Play,From Free Kick
474926,0,106.1,55.0,Left Foot,Open Play,From Throw In
474927,0,98.9,51.3,Right Foot,Open Play,From Free Kick
474928,0,93.5,31.4,Right Foot,Open Play,From Throw In
474929,0,106.8,43.2,Right Foot,Open Play,Regular Play
474930,1,103.8,36.8,Right Foot,Open Play,From Throw In
474931,0,57.4,29.4,Left Foot,Open Play,From Free Kick
474932,0,94.3,57.5,Right Foot,Open Play,From Counter
474933,0,97.2,45.2,Right Foot,Open Play,From Counter
474934,0,100.7,30.7,Right Foot,Open Play,Regular Play
474935,0,107.2,39.0,Head,Open Play,From Throw In
474936,0,105.9,32.6,Right Foot,Open Play,Regular Play
474937,0,96.3,27.9,Right Foot,Open Play,From Corner
474938,0,107.9,36.4,Head,Open Play,From Throw In
474939,1,111.1,38.4,Right Foot,Open Play,From Free Kick
474940,0,110.0,44.0,Right Foot,Open Play,From Free Kick
474941,0,112.6,52.4,Right Foot,Open Play,From Goal Kick
478454,0,99.5,49.9,Right Foot,Open Play,Regular Play
478455,0,107.3,35.6,Head,Open Play,Regular Play
478456,1,106.4,41.2,Left Foot,Open Play,From Goal Kick
478457,0,107.4,40.5,Head,Open Play,From Corner
478458,0,95.7,44.1,Left Foot,Open Play,From Throw In
478459,0,106.3,43.4,Right Foot,Open Play,Regular Play
478460,0,101.8,49.5,Right Foot,Open Play,Regular Play
478461,0,97.9,51.3,Right Foot,Open Play,Regular Play
478462,0,104.1,39.6,Right Foot,Open Play,Regular Play
478463,0,108.8,26.2,Left Foot,Open Play,From Kick Off
478464,0,106.0,50.5,Right Foot,Open Play,From Counter
478465,0,113.0,37.3,Right Foot,Open Play,From Corner
478466,0,94.4,53.6,Right Foot,Open Play,From Goal Kick
478467,0,98.4,32.1,Right Foot,Open Play,Regular Play
478468,0,104.8,42.9,Left Foot,Open Play,From Corner
478469,0,107.1,22.4,Right Foot,Open Play,From Corner
478470,0,104.5,52.1,Right Foot,Open Play,From Counter
478471,0,114.5,31.8,Right Foot,Open Play,Regular Play
478472,0,92.9,31.7,Left Foot,Open Play,Regular Play
478473,0,114.8,25.3,Left Foot,Open Play,Regular Play
478474,0,92.2,42.0,Right Foot,Open Play,Regular Play
478475,0,107.2,41.8,Right Foot,Open Play,From Throw In
478476,0,111.8,38.7,Head,Open Play,From Free Kick
478477,0,101.1,47.2,Right Foot,Open Play,Regular Play
478478,0,101.3,46.8,Left Foot,Open Play,Regular Play
478479,0,108.3,45.7,Head,Open Play,From Corner
478480,0,107.1,38.9,Left Foot,Open Play,Regular Play
481705,0,102.7,51.3,Left Foot,Open Play,From Corner
481706,0,91.5,29.6,Right Foot,Free Kick,From Free Kick
481707,0,93.4,44.5,Left Foot,Open Play,From Corner
481708,0,101.9,59.2,Left Foot,Open Play,Regular Play
481709,0,116.1,51.9,Head,Open Play,From Corner
481710,0,109.5,46.2,Right Foot,Open Play,From Free Kick
481711,0,110.4,26.2,Right Foot,Open Play,Regular Play
481712,0,99.8,28.3,Right Foot,Open Play,Regular Play
481713,1,97.6,35.9,Left Foot,Open Play,From Counter
481714,0,100.8,37.6,Left Foot,Open Play,Regular Play
481715,0,108.6,48.1,Left Foot,Open Play,From Free Kick
481716,0,109.1,33.1,Right Foot,Open Play,From Counter
481717,0,110.5,27.4,Left Foot,Open Play,From Free Kick
481718,0,69.9,21.1,Right Foot,Open Play,From Throw In
481719,0,107.9,53.1,Right Foot,Open Play,Regular Play
481720,0,109.8,28.1,Left Foot,Open Play,From Counter
481721,0,95.7,51.1,Right Foot,Open Play,Regular Play
481722,0,114.5,26.9,Left Foot,Open Play,From Free Kick
481723,0,99.6,22.6,Right Foot,Open Play,From Corner
481724,0,111.8,36.3,Head,Open Play,From Corner
481725,0,108.9,36.9,Head,Open Play,From Corner
485030,0,90.8,41.5,Left Foot,Open Play,Regular Play
485031,0,113.9,34.3,Left Foot,Open Play,From Throw In
485032,0,82.2,47.4,Right Foot,Open Play,Regular Play
485033,0,113.2,32.3,Left Foot,Open Play,Regular Play
485034,0,104.4,28.3,Left Foot,Open Play,From Throw In
485035,0,102.6,17.5,Right Foot,Open Play,Regular Play
485036,0,98.6,50.6,Left Foot,Open Play,From Corner
485037,0,109.1,34.9,Right Foot,Open Play,Regular Play
485038,0,96.9,27.7,Right Foot,Open Play,Regular Play
485039,0,100.2,18.7,Right Foot,Open Play,From Throw In
485040,0,109.5,41.6,Head,Open Play,Regular Play
485041,0,105.0,25.8,Right Foot,Open Play,From Goal Kick
485042,0,92.2,51.4,Right Foot,Open Play,Regular Play
485043,0,112.0,56.0,Right Foot,Open Play,Regular Play
485044,0,106.3,30.0,Left Foot,Open Play,Regular Play
485045,0,109.7,35.5,Head,Open Play,Regular Play
485046,0,97.3,57.2,Right Foot,Open Play,From Throw In
485047,0,108.4,37.2,Head,Open Play,From Free Kick
485048,0,109.2,30.0,Left Foot,Open Play,From Free Kick
485049,0,112.8,49.7,Head,Open Play,From Throw In
485050,0,92.1,48.8,Right Foot,Open Play,Regular Play
485051,0,98.8,22.3,Right Foot,Open Play,From Throw In
485052,0,111.9,22.8,Right Foot,Open Play,From Throw In
485053,1,109.9,40.7,Right Foot,Open Play,Regular Play
488462,0,99.9,53.9,Left Foot,Open Play,Regular Play
488463,0,100.0,47.8,Right Foot,Open Play,From Free Kick
488464,0,92.9,44.5,Left Foot,Open Play,From Throw In
488465,0,99.4,52.5,Right Foot,Open Play,From Corner
488466,0,87.2,36.8,Left Foot,Open Play,From Corner
488467,0,88.0,42.9,Right Foot,Open Play,From Throw In
488468,0,112.7,34.2,Head,Open Play,From Throw In
488469,0,96.0,62.8,Left Foot,Open Play,Regular Play
488470,0,98.7,22.8,Right Foot,Open Play,Regular Play
488471,0,92.6,51.0,Right Foot,Open Play,From Counter
488472,0,104.1,48.6,Right Foot,Open Play,Regular Play
488473,0,101.6,30.3,Right Foot,Open Play,From Corner
488474,0,106.3,27.5,Right Foot,Open Play,From Throw In
488475,0,91.4,30.3,Right Foot,Open Play,From Throw In
488476,0,97.1,33.7,Right Foot,Open Play,From Throw In
488477,0,100.2,25.8,Right Foot,Free Kick,From Free Kick
488479,0,94.5,38.0,Left Foot,Open Play,Regular Play
488480,1,113.4,42.1,Head,Open Play,Regular Play
488481,0,109.1,40.3,Right Foot,Open Play,Regular Play
488482,0,99.3,36.5,Right Foot,Open Play,From Counter
488483,0,114.1,31.6,Right Foot,Open Play,From Counter
491770,0,104.2,31.3,Head,Open Play,Regular Play
491771,0,90.1,26.1,Left Foot,Open Play,From Goal Kick
491772,0,97.6,27.5,Right Foot,Free Kick,From Free Kick
491773,0,104.5,47.3,Right Foot,Open Play,From Goal Kick
491774,0,104.5,30.3,Right Foot,Open Play,From Throw In
491775,1,108.1,49.7,Right Foot,Open Play,From Counter
491776,0,104.1,46.1,Left Foot,Open Play,From Free Kick
491777,0,105.2,41.0,Head,Open Play,From Corner
491778,0,90.8,67.7,Left Foot,Open Play,From Throw In
491779,1,112.8,43.8,Head,Open Play,From Free Kick
491780,0,88.7,38.7,Right Foot,Open Play,Regular Play
491781,0,105.3,47.2,Left Foot,Open Play,Regular Play
491782,0,112.6,29.0,Left Foot,Open Play,Regular Play
491783,0,112.4,40.1,Left Foot,Open Play,Regular Play
491784,1,98.5,53.0,Right Foot,Open Play,Regular Play
495231,0,90.4,29.2,Left Foot,Open Play,Regular Play
495232,0,106.3,37.6,Head,Open Play,From Free Kick
495233,0,102.7,42.7,Left Foot,Open Play,From Throw In
495234,0,110.8,26.5,Right Foot,Open Play,From Free Kick
495235,0,97.6,51.3,Right Foot,Open Play,From Throw In
495236,0,94.5,35.7,Right Foot,Open Play,From Corner
495237,0,105.3,38.6,Right Foot,Open Play,From Free Kick
495238,0,101.7,36.9,Right Foot,Open Play,Regular Play
495239,0,109.9,33.9,Head,Open Play,From Free Kick
495240,1,117.0,46.5,Head,Open Play,Regular Play
495241,0,115.4,34.3,Left Foot,Open Play,From Free Kick
495242,0,103.0,19.2,Right Foot,Open Play,From Throw In
495243,0,97.4,40.9,Right Foot,Open Play,Regular Play
495244,1,117.4,43.1,Right Foot,Open Play,From Free Kick
495245,0,111.6,43.2,Head,Open Play,From Corner
495246,0,109.3,42.9,Head,Open Play,From Throw In
495247,0,105.5,25.0,Right Foot,Open Play,Regular Play
495248,0,103.4,47.8,Right Foot,Open Play,Regular Play
495249,0,107.2,35.3,Right Foot,Open Play,Regular Play
498589,0,95.7,43.2,Right Foot,Open Play,Regular Play
498590,1,104.3,41.2,Right Foot,Open Play,From Free Kick
498591,0,112.3,35.9,Left Foot,Open Play,From Free Kick
498592,0,83.6,41.1,Right Foot,Open Play,From Throw In
498593,0,102.5,58.2,Left Foot,Open Play,From Free Kick
498594,0,107.6,39.2,Head,Open Play,Regular Play
498595,0,106.4,19.0,Left Foot,Open Play,From Goal Kick
498596,0,90.0,29.9,Left Foot,Open Play,From Corner
498597,0,110.9,40.4,Head,Open Play,From Corner
498598,0,101.7,56.5,Left Foot,Open Play,From Throw In
498599,0,103.2,40.8,Left Foot,Open Play,From Corner
498600,0,112.6,49.9,Left Foot,Open Play,From Corner
498601,1,116.9,33.7,Left Foot,Open Play,Regular Play
498602,0,93.3,39.5,Right Foot,Free Kick,From Free Kick
498603,0,108.3,31.2,Left Foot,Open Play,From Throw In
498604,0,99.5,53.2,Right Foot,Open Play,Regular Play
498605,0,111.5,26.3,Left Foot,Open Play,Regular Play
498606,0,107.0,44.8,Right Foot,Open Play,Regular Play
498607,0,108.9,48.4,Head,Open Play,From Free Kick
498608,0,101.3,34.4,Left Foot,Open Play,From Free Kick
498609,0,101.3,28.2,Right Foot,Open Play,From Throw In
501632,1,115.4,43.7,Right Foot,Open Play,From Corner
501633,0,114.1,29.7,Head,Open Play,From Corner
501634,1,104.3,43.0,Right Foot,Open Play,Regular Play
501635,0,110.4,64.1,Left Foot,Open Play,Regular Play
501636,0,113.4,44.9,Head,Open Play,Regular Play
501637,0,102.2,28.6,Right Foot,Open Play,Regular Play
501638,0,114.0,35.9,Head,Open Play,From Corner
501639,0,113.3,39.2,Right Foot,Open Play,From Throw In
501640,0,108.0,51.9,Right Foot,Open Play,From Free Kick
501641,0,99.6,55.7,Right Foot,Open Play,Regular Play
501642,0,107.8,32.8,Head,Open Play,From Corner
501643,0,100.9,23.3,Left Foot,Open Play,From Throw In
501644,0,105.6,31.1,Left Foot,Open Play,From Counter
501645,0,97.2,30.8,Left Foot,Open Play,From Throw In
501646,0,113.6,51.3,Right Foot,Open Play,From Throw In
501647,1,116.4,41.7,Right Foot,Open Play,From Throw In
504836,0,97.1,44.2,Left Foot,Open Play,Regular Play
504837,0,114.7,29.6,Head,Open Play,From Corner
504838,0,104.4,38.3,Left Foot,Open Play,Regular Play
504839,0,95.9,52.9,Right Foot,Open Play,From Throw In
504840,0,111.1,43.9,Right Foot,Open Play,From Throw In
504841,0,96.8,47.1,Right Foot,Open Play,From Goal Kick
504842,0,101.1,47.9,Left Foot,Open Play,Regular Play
504843,0,80.8,47.7,Right Foot,Open Play,From Throw In
504844,0,101.3,22.2,Right Foot,Open Play,From Throw In
504845,0,113.0,37.2,Right Foot,Open Play,Regular Play
504846,0,107.8,56.5,Right Foot,Open Play,From Counter
504847,0,87.3,52.1,Right Foot,Open Play,From Free Kick
504848,0,92.2,48.8,Right Foot,Open Play,Regular Play
504849,0,101.6,33.7,Right Foot,Open Play,From Throw In
504850,0,86.0,51.0,Right Foot,Open Play,From Free Kick
504851,0,111.7,35.1,Head,Open Play,From Corner
504852,0,112.1,48.7,Head,Open Play,From Corner
504853,0,92.2,29.1,Left Foot,Open Play,From Corner
507857,0,83.8,50.8,Right Foot,Free Kick,From Free Kick
507858,0,108.3,39.2,Head,Open Play,From Throw In
507859,0,103.6,36.9,Right Foot,Open Play,Regular Play
507860,0,105.5,56.0,Left Foot,Open Play,From Throw In
507861,0,107.0,42.5,Head,Open Play,From Corner
507862,0,93.0,50.4,Right Foot,Open Play,From Free Kick
507863,0,102.3,33.3,Right Foot,Open Play,Regular Play
507864,0,103.6,34.3,Left Foot,Open Play,Regular Play
507865,0,109.7,47.4,Head,Open Play,From Corner
507866,0,97.8,52.6,Right Foot,Open Play,Regular Play
507867,1,102.8,22.4,Right Foot,Open Play,From Throw In
507868,0,111.7,52.8,Right Foot,Open Play,From Throw In
507869,0,113.4,28.1,Right Foot,Open Play,From Corner
507870,0,95.5,37.8,Right Foot,Open Play,From Free Kick
507871,0,112.5,48.1,Head,Open Play,From Corner
507872,0,94.0,35.1,Right Foot,Open Play,From Keeper
507873,0,94.0,31.8,Left Foot,Open Play,Regular Play
507874,0,107.2,44.0,Head,Open Play,Regular Play
507875,1,112.1,34.8,Right Foot,Open Play,Regular Play
507876,0,112.4,21.9,Right Foot,Open Play,Regular Play
507877,1,114.4,44.1,Left Foot,Open Play,From Throw In
507878,0,94.4,57.3,Right Foot,Open Play,From Throw In
512025,1,113.4,37.5,Right Foot,Open Play,Regular Play
512026,0,103.4,15.3,Right Foot,Free Kick,From Free Kick
512027,0,114.4,35.9,Head,Open Play,From Goal Kick
512028,1,110.1,36.8,Left Foot,Open Play,Regular Play
512029,0,90.6,41.8,Left Foot,Open Play,Regular Play
512030,0,92.8,54.7,Right Foot,Open Play,From Throw In
512031,0,91.4,29.7,Left Foot,Open Play,From Goal Kick
512032,0,102.5,44.9,Left Foot,Open Play,From Goal Kick
